"Id","Indicator","CollectionFrequency","YearType","Year","Total","Apr","May","Jun","Q1","Jul","Aug","Sep","Q2","Oct","Nov","Dec","Q3","Jan","Feb","Mar","Q4","Polarity"
"LIB02-B","Books Borrowed - Bishopthorpe Library","Monthly","Financial Year","2014/2015","28166.00","2305.00","2407.00","2336.00","7048.00","2804.00","2650.00","2402.00","7856.00","2536.00","2363.00","1794.00","6693.00","2418.00","1948.00","2203.00","6569.00","Up is Good"
"LIB02-B","Books Borrowed - Bishopthorpe Library","Monthly","Financial Year","2015/2016","27326.00","1975.00","2267.00","2200.00","6442.00","2616.00","2740.00","2339.00","7695.00","2326.00","2117.00","1828.00","6271.00","2240.00","2406.00","2272.00","6918.00","Up is Good"
"LIB02-B","Books Borrowed - Bishopthorpe Library","Monthly","Financial Year","2016/2017","27025.00","2235.00","2010.00","2066.00","6311.00","2426.00","2405.00","2309.00","7140.00","2300.00","2119.00","1911.00","6330.00","2513.00","2088.00","2643.00","7244.00","Up is Good"
"LIB02-B","Books Borrowed - Bishopthorpe Library","Monthly","Financial Year","2017/2018","28025.00","2255.00","2346.00","2349.00","6950.00","2558.00","2505.00","2204.00","7267.00","2581.00","2433.00","1907.00","6921.00","2437.00","2115.00","2335.00","6887.00","Up is Good"
"LIB02-B","Books Borrowed - Bishopthorpe Library","Monthly","Financial Year","2018/2019","24971.00","2155.00","2049.00","2102.00","6306.00","2140.00","2396.00","2158.00","6694.00","2227.00","1920.00","1488.00","5635.00","2300.00","1891.00","2145.00","6336.00","Up is Good"
"LIB02-B","Books Borrowed - Bishopthorpe Library","Monthly","Financial Year","2019/2020","25392.00","2228.00","2179.00","2010.00","6417.00","2441.00","2598.00","2402.00","7441.00","2124.00","2141.00","1567.00","5832.00","2034.00","2007.00","1661.00","5702.00","Up is Good"
"LIB02-B","Books Borrowed - Bishopthorpe Library","Monthly","Financial Year","2020/2021","4812.00","0.00","0.00","0.00","0.00","0.00","9.00","1187.00","1196.00","2009.00","500.00","895.00","3404.00","189.00","16.00","7.00","212.00","Up is Good"
"LIB02-B","Books Borrowed - Bishopthorpe Library","Monthly","Financial Year","2021/2022","22926.00","1225.00","1951.00","1872.00","5048.00","2126.00","2262.00","2198.00","6586.00","1757.00","1826.00","1493.00","5076.00","2182.00","1906.00","2128.00","6216.00","Up is Good"
"LIB02-B","Books Borrowed - Bishopthorpe Library","Monthly","Financial Year","2022/2023","","1816.00","2121.00","2000.00","5937.00","2274.00","2138.00","2191.00","6603.00","2095.00","2116.00","1486.00","5697.00","","","","","Up is Good"
"LIB02-C","Books Borrowed - Clifton Explore","Monthly","Financial Year","2014/2015","29383.00","2073.00","2408.00","2239.00","6720.00","2718.00","2857.00","2638.00","8213.00","2597.00","2584.00","2010.00","7191.00","2597.00","2049.00","2613.00","7259.00","Up is Good"
"LIB02-C","Books Borrowed - Clifton Explore","Monthly","Financial Year","2015/2016","43285.00","3355.00","3628.00","3391.00","10374.00","4174.00","4145.00","3778.00","12097.00","3702.00","3335.00","3098.00","10135.00","3224.00","3769.00","3686.00","10679.00","Up is Good"
"LIB02-C","Books Borrowed - Clifton Explore","Monthly","Financial Year","2016/2017","42770.00","3736.00","3618.00","3357.00","10711.00","3588.00","4200.00","3148.00","10936.00","3359.00","3553.00","2928.00","9840.00","3933.00","3450.00","3900.00","11283.00","Up is Good"
"LIB02-C","Books Borrowed - Clifton Explore","Monthly","Financial Year","2017/2018","45407.00","3998.00","3645.00","3498.00","11141.00","4059.00","4567.00","3618.00","12244.00","4146.00","3521.00","2860.00","10527.00","4034.00","3411.00","4050.00","11495.00","Up is Good"
"LIB02-C","Books Borrowed - Clifton Explore","Monthly","Financial Year","2018/2019","44838.00","4011.00","3730.00","3470.00","11211.00","4083.00","4591.00","3658.00","12332.00","4057.00","3923.00","2641.00","10621.00","3970.00","3207.00","3497.00","10674.00","Up is Good"
"LIB02-C","Books Borrowed - Clifton Explore","Monthly","Financial Year","2019/2020","41943.00","3611.00","3451.00","3408.00","10470.00","3822.00","4155.00","3293.00","11270.00","3971.00","3392.00","2598.00","9961.00","3961.00","3444.00","2837.00","10242.00","Up is Good"
"LIB02-C","Books Borrowed - Clifton Explore","Monthly","Financial Year","2020/2021","9860.00","0.00","83.00","0.00","83.00","1102.00","1002.00","2027.00","4131.00","3107.00","992.00","1202.00","5301.00","298.00","29.00","18.00","345.00","Up is Good"
"LIB02-C","Books Borrowed - Clifton Explore","Monthly","Financial Year","2021/2022","37398.00","1947.00","2849.00","3040.00","7836.00","3252.00","3408.00","3478.00","10138.00","3281.00","3490.00","2739.00","9510.00","3229.00","3064.00","3621.00","9914.00","Up is Good"
"LIB02-C","Books Borrowed - Clifton Explore","Monthly","Financial Year","2022/2023","","3166.00","3365.00","3121.00","9652.00","3629.00","3972.00","3585.00","11186.00","3633.00","3534.00","2888.00","10055.00","","","","","Up is Good"
"LIB02-D","Books Borrowed - Copmanthorpe Library","Monthly","Financial Year","2014/2015","45955.00","3147.00","3343.00","4200.00","10690.00","4714.00","4971.00","4136.00","13821.00","4450.00","3768.00","3033.00","11251.00","3594.00","3214.00","3385.00","10193.00","Up is Good"
"LIB02-D","Books Borrowed - Copmanthorpe Library","Monthly","Financial Year","2015/2016","27407.00","2065.00","2425.00","2190.00","6680.00","2832.00","2572.00","2249.00","7653.00","2519.00","2331.00","1719.00","6569.00","2046.00","2246.00","2213.00","6505.00","Up is Good"
"LIB02-D","Books Borrowed - Copmanthorpe Library","Monthly","Financial Year","2016/2017","26658.00","2322.00","2175.00","2139.00","6636.00","2484.00","2457.00","2239.00","7180.00","2309.00","2067.00","1839.00","6215.00","2241.00","2042.00","2344.00","6627.00","Up is Good"
"LIB02-D","Books Borrowed - Copmanthorpe Library","Monthly","Financial Year","2017/2018","24683.00","1910.00","2108.00","2325.00","6343.00","2516.00","2414.00","2212.00","7142.00","2075.00","1924.00","1532.00","5531.00","1922.00","1629.00","2116.00","5667.00","Up is Good"
"LIB02-D","Books Borrowed - Copmanthorpe Library","Monthly","Financial Year","2018/2019","21269.00","1598.00","1697.00","1988.00","5283.00","2181.00","1999.00","1980.00","6160.00","1673.00","1958.00","1212.00","4843.00","1866.00","1460.00","1657.00","4983.00","Up is Good"
"LIB02-D","Books Borrowed - Copmanthorpe Library","Monthly","Financial Year","2019/2020","20231.00","1742.00","1578.00","1612.00","4932.00","1851.00","2066.00","1639.00","5556.00","1824.00","1756.00","1339.00","4919.00","1657.00","1692.00","1475.00","4824.00","Up is Good"
"LIB02-D","Books Borrowed - Copmanthorpe Library","Monthly","Financial Year","2020/2021","3726.00","0.00","0.00","0.00","0.00","0.00","1.00","938.00","939.00","1420.00","444.00","752.00","2616.00","168.00","0.00","3.00","171.00","Up is Good"
"LIB02-D","Books Borrowed - Copmanthorpe Library","Monthly","Financial Year","2021/2022","18334.00","844.00","1459.00","1533.00","3836.00","1791.00","1877.00","1758.00","5426.00","1611.00","1531.00","1136.00","4278.00","1741.00","1307.00","1746.00","4794.00","Up is Good"
"LIB02-D","Books Borrowed - Copmanthorpe Library","Monthly","Financial Year","2022/2023","","1491.00","1819.00","1433.00","4743.00","1870.00","1948.00","1535.00","5353.00","1699.00","1535.00","1192.00","4426.00","","","","","Up is Good"
"LIB02-E","Books Borrowed - Dringhouses Library","Monthly","Financial Year","2014/2015","31774.00","2138.00","2451.00","2418.00","7007.00","3182.00","3400.00","3111.00","9693.00","2763.00","2520.00","2138.00","7421.00","2755.00","2396.00","2502.00","7653.00","Up is Good"
"LIB02-E","Books Borrowed - Dringhouses Library","Monthly","Financial Year","2015/2016","29018.00","2231.00","2328.00","2501.00","7060.00","2807.00","2753.00","2366.00","7926.00","2834.00","2199.00","2110.00","7143.00","2343.00","2270.00","2276.00","6889.00","Up is Good"
"LIB02-E","Books Borrowed - Dringhouses Library","Monthly","Financial Year","2016/2017","28105.00","2351.00","2463.00","2275.00","7089.00","2475.00","2844.00","2670.00","7989.00","2566.00","2067.00","1882.00","6515.00","2259.00","1904.00","2349.00","6512.00","Up is Good"
"LIB02-E","Books Borrowed - Dringhouses Library","Monthly","Financial Year","2017/2018","27476.00","2015.00","2170.00","2487.00","6672.00","2556.00","2997.00","2548.00","8101.00","2459.00","2165.00","1770.00","6394.00","2191.00","1969.00","2149.00","6309.00","Up is Good"
"LIB02-E","Books Borrowed - Dringhouses Library","Monthly","Financial Year","2018/2019","25506.00","2366.00","2141.00","1924.00","6431.00","2557.00","2590.00","2179.00","7326.00","2091.00","2053.00","1522.00","5666.00","2238.00","1886.00","1959.00","6083.00","Up is Good"
"LIB02-E","Books Borrowed - Dringhouses Library","Monthly","Financial Year","2019/2020","24028.00","2050.00","1986.00","1823.00","5859.00","2229.00","2653.00","1892.00","6774.00","2050.00","2065.00","1511.00","5626.00","2171.00","1857.00","1741.00","5769.00","Up is Good"
"LIB02-E","Books Borrowed - Dringhouses Library","Monthly","Financial Year","2020/2021","3676.00","0.00","0.00","0.00","0.00","0.00","2.00","835.00","837.00","1586.00","431.00","620.00","2637.00","197.00","0.00","5.00","202.00","Up is Good"
"LIB02-E","Books Borrowed - Dringhouses Library","Monthly","Financial Year","2021/2022","20396.00","974.00","1557.00","1643.00","4174.00","1679.00","2131.00","1804.00","5614.00","1796.00","1827.00","1275.00","4898.00","1966.00","1617.00","2127.00","5710.00","Up is Good"
"LIB02-E","Books Borrowed - Dringhouses Library","Monthly","Financial Year","2022/2023","","1718.00","1879.00","1905.00","5502.00","2004.00","2289.00","2126.00","6419.00","2169.00","1758.00","1404.00","5331.00","","","","","Up is Good"
"LIB02-F","Books Borrowed - Dunnington Library","Monthly","Financial Year","2014/2015","17565.00","1397.00","1457.00","1400.00","4254.00","1717.00","1651.00","1505.00","4873.00","1467.00","1394.00","1004.00","3865.00","1423.00","1316.00","1834.00","4573.00","Up is Good"
"LIB02-F","Books Borrowed - Dunnington Library","Monthly","Financial Year","2015/2016","21393.00","1778.00","1688.00","1565.00","5031.00","1989.00","1848.00","1813.00","5650.00","1946.00","1847.00","1576.00","5369.00","1752.00","1636.00","1955.00","5343.00","Up is Good"
"LIB02-F","Books Borrowed - Dunnington Library","Monthly","Financial Year","2016/2017","21979.00","1787.00","1636.00","1735.00","5158.00","1914.00","1961.00","1734.00","5609.00","1726.00","1790.00","1496.00","5012.00","2180.00","1967.00","2053.00","6200.00","Up is Good"
"LIB02-F","Books Borrowed - Dunnington Library","Monthly","Financial Year","2017/2018","21070.00","1807.00","1810.00","1567.00","5184.00","2073.00","1864.00","1697.00","5634.00","1754.00","1659.00","1455.00","4868.00","1885.00","1562.00","1937.00","5384.00","Up is Good"
"LIB02-F","Books Borrowed - Dunnington Library","Monthly","Financial Year","2018/2019","17256.00","1655.00","1595.00","1521.00","4771.00","1610.00","1802.00","1289.00","4701.00","1252.00","1435.00","988.00","3675.00","1451.00","1237.00","1421.00","4109.00","Up is Good"
"LIB02-F","Books Borrowed - Dunnington Library","Monthly","Financial Year","2019/2020","16626.00","1542.00","1423.00","1431.00","4396.00","1515.00","1861.00","1397.00","4773.00","1410.00","1407.00","1037.00","3854.00","1177.00","1485.00","941.00","3603.00","Up is Good"
"LIB02-F","Books Borrowed - Dunnington Library","Monthly","Financial Year","2020/2021","2342.00","0.00","0.00","0.00","0.00","0.00","0.00","579.00","579.00","915.00","237.00","509.00","1661.00","100.00","0.00","2.00","102.00","Up is Good"
"LIB02-F","Books Borrowed - Dunnington Library","Monthly","Financial Year","2021/2022","12460.00","552.00","922.00","999.00","2473.00","1197.00","1322.00","1053.00","3572.00","1131.00","1036.00","814.00","2981.00","1202.00","1136.00","1096.00","3434.00","Up is Good"
"LIB02-F","Books Borrowed - Dunnington Library","Monthly","Financial Year","2022/2023","","1097.00","1077.00","1060.00","3234.00","1009.00","1270.00","1052.00","3331.00","1248.00","1076.00","926.00","3250.00","","","","","Up is Good"
"LIB02-G","Books Borrowed - Fulford Library","Monthly","Financial Year","2014/2015","24675.00","1696.00","1770.00","1994.00","5460.00","2416.00","2263.00","2099.00","6778.00","2174.00","2157.00","1533.00","5864.00","2313.00","2212.00","2048.00","6573.00","Up is Good"
"LIB02-G","Books Borrowed - Fulford Library","Monthly","Financial Year","2015/2016","22059.00","1719.00","1859.00","1838.00","5416.00","1818.00","1564.00","2004.00","5386.00","2146.00","2029.00","1571.00","5746.00","1885.00","1859.00","1767.00","5511.00","Up is Good"
"LIB02-G","Books Borrowed - Fulford Library","Monthly","Financial Year","2016/2017","23332.00","1834.00","1684.00","1845.00","5363.00","1852.00","1691.00","2033.00","5576.00","2044.00","2402.00","1674.00","6120.00","2297.00","1792.00","2184.00","6273.00","Up is Good"
"LIB02-G","Books Borrowed - Fulford Library","Monthly","Financial Year","2017/2018","22770.00","1766.00","1863.00","2168.00","5797.00","1866.00","1761.00","1864.00","5491.00","1990.00","1834.00","1538.00","5362.00","1928.00","1967.00","2225.00","6120.00","Up is Good"
"LIB02-G","Books Borrowed - Fulford Library","Monthly","Financial Year","2018/2019","23890.00","2038.00","1905.00","2030.00","5973.00","2139.00","1923.00","1994.00","6056.00","2304.00","2439.00","1535.00","6278.00","2020.00","1824.00","1739.00","5583.00","Up is Good"
"LIB02-G","Books Borrowed - Fulford Library","Monthly","Financial Year","2019/2020","23114.00","1727.00","1768.00","1757.00","5252.00","1727.00","1736.00","2197.00","5660.00","2279.00","2313.00","1659.00","6251.00","2376.00","1947.00","1628.00","5951.00","Up is Good"
"LIB02-G","Books Borrowed - Fulford Library","Monthly","Financial Year","2020/2021","2862.00","0.00","0.00","0.00","0.00","0.00","0.00","696.00","696.00","1385.00","166.00","473.00","2024.00","131.00","0.00","11.00","142.00","Up is Good"
"LIB02-G","Books Borrowed - Fulford Library","Monthly","Financial Year","2021/2022","18735.00","775.00","1200.00","1401.00","3376.00","1529.00","1340.00","1346.00","4215.00","1780.00","1942.00","1326.00","5048.00","2260.00","1763.00","2073.00","6096.00","Up is Good"
"LIB02-G","Books Borrowed - Fulford Library","Monthly","Financial Year","2022/2023","","1894.00","1978.00","1811.00","5683.00","1893.00","1861.00","2005.00","5759.00","2160.00","2159.00","1541.00","5860.00","","","","","Up is Good"
"LIB02-H","Books Borrowed - Haxby Explore","Monthly","Financial Year","2014/2015","33507.00","2598.00","2613.00","2771.00","7982.00","3176.00","3432.00","2951.00","9559.00","2936.00","2885.00","2112.00","7933.00","2853.00","2660.00","2520.00","8033.00","Up is Good"
"LIB02-H","Books Borrowed - Haxby Explore","Monthly","Financial Year","2015/2016","69879.00","5209.00","5834.00","5695.00","16738.00","6516.00","6424.00","6309.00","19249.00","6196.00","5757.00","4753.00","16706.00","5874.00","5707.00","5605.00","17186.00","Up is Good"
"LIB02-H","Books Borrowed - Haxby Explore","Monthly","Financial Year","2016/2017","44628.00","5984.00","5453.00","5616.00","17053.00","5046.00","3263.00","2768.00","11077.00","2896.00","2884.00","2347.00","8127.00","2987.00","2604.00","2780.00","8371.00","Up is Good"
"LIB02-H","Books Borrowed - Haxby Explore","Monthly","Financial Year","2017/2018","32578.00","2440.00","2847.00","2273.00","7560.00","3197.00","3216.00","2889.00","9302.00","2936.00","2445.00","2118.00","7499.00","2690.00","2663.00","2864.00","8217.00","Up is Good"
"LIB02-H","Books Borrowed - Haxby Explore","Monthly","Financial Year","2018/2019","28716.00","3101.00","2951.00","2682.00","8734.00","2957.00","2574.00","2370.00","7901.00","2629.00","1921.00","1611.00","6161.00","2538.00","1375.00","2007.00","5920.00","Up is Good"
"LIB02-H","Books Borrowed - Haxby Explore","Monthly","Financial Year","2019/2020","23173.00","1925.00","1906.00","1999.00","5830.00","2478.00","2815.00","1652.00","6945.00","1978.00","2154.00","1418.00","5550.00","1567.00","1749.00","1532.00","4848.00","Up is Good"
"LIB02-H","Books Borrowed - Haxby Explore","Monthly","Financial Year","2020/2021","4413.00","0.00","0.00","0.00","0.00","2.00","52.00","1265.00","1319.00","1535.00","529.00","782.00","2846.00","222.00","0.00","26.00","248.00","Up is Good"
"LIB02-H","Books Borrowed - Haxby Explore","Monthly","Financial Year","2021/2022","18491.00","821.00","1437.00","1525.00","3783.00","1856.00","1865.00","1682.00","5403.00","1648.00","1453.00","1269.00","4370.00","1814.00","1445.00","1676.00","4935.00","Up is Good"
"LIB02-H","Books Borrowed - Haxby Explore","Monthly","Financial Year","2022/2023","","1591.00","1589.00","264.00","3444.00","543.00","522.00","602.00","1667.00","567.00","549.00","447.00","1563.00","","","","","Up is Good"
"LIB02-I","Books Borrowed - Huntington Library","Monthly","Financial Year","2014/2015","73316.00","5906.00","5611.00","5703.00","17220.00","7048.00","7546.00","6659.00","21253.00","6586.00","5904.00","4700.00","17190.00","6264.00","5405.00","5984.00","17653.00","Up is Good"
"LIB02-I","Books Borrowed - Huntington Library","Monthly","Financial Year","2015/2016","27774.00","2519.00","2480.00","2281.00","7280.00","2604.00","2684.00","2209.00","7497.00","2376.00","2265.00","1788.00","6429.00","2135.00","2123.00","2310.00","6568.00","Up is Good"
"LIB02-I","Books Borrowed - Huntington Library","Monthly","Financial Year","2016/2017","27320.00","2244.00","1957.00","2016.00","6217.00","2402.00","2554.00","2530.00","7486.00","2123.00","2247.00","1999.00","6369.00","2640.00","2174.00","2434.00","7248.00","Up is Good"
"LIB02-I","Books Borrowed - Huntington Library","Monthly","Financial Year","2017/2018","28018.00","2240.00","2301.00","2572.00","7113.00","2490.00","2634.00","2461.00","7585.00","2284.00","2365.00","1832.00","6481.00","2483.00","1945.00","2411.00","6839.00","Up is Good"
"LIB02-I","Books Borrowed - Huntington Library","Monthly","Financial Year","2018/2019","21792.00","1940.00","1853.00","1974.00","5767.00","2040.00","2166.00","1734.00","5940.00","1765.00","1674.00","1230.00","4669.00","1982.00","1566.00","1868.00","5416.00","Up is Good"
"LIB02-I","Books Borrowed - Huntington Library","Monthly","Financial Year","2019/2020","23497.00","1958.00","1949.00","1832.00","5739.00","2048.00","2276.00","1973.00","6297.00","2111.00","2150.00","1418.00","5679.00","2286.00","1939.00","1557.00","5782.00","Up is Good"
"LIB02-I","Books Borrowed - Huntington Library","Monthly","Financial Year","2020/2021","3989.00","0.00","0.00","0.00","0.00","0.00","11.00","956.00","967.00","1509.00","457.00","749.00","2715.00","306.00","0.00","1.00","307.00","Up is Good"
"LIB02-I","Books Borrowed - Huntington Library","Monthly","Financial Year","2021/2022","19559.00","960.00","1439.00","1567.00","3966.00","2013.00","1861.00","1574.00","5448.00","1790.00","1919.00","1432.00","5141.00","1776.00","1426.00","1802.00","5004.00","Up is Good"
"LIB02-I","Books Borrowed - Huntington Library","Monthly","Financial Year","2022/2023","","1617.00","1761.00","1434.00","4812.00","1869.00","2050.00","1878.00","5797.00","1777.00","1666.00","1180.00","4623.00","","","","","Up is Good"
"LIB02-J","Books Borrowed - Mobile Library","Monthly","Financial Year","2014/2015","21861.00","1953.00","1832.00","1522.00","5307.00","1984.00","1671.00","2037.00","5692.00","2081.00","1556.00","1698.00","5335.00","1873.00","1679.00","1975.00","5527.00","Up is Good"
"LIB02-J","Books Borrowed - Mobile Library","Monthly","Financial Year","2015/2016","20233.00","1676.00","1660.00","1784.00","5120.00","1724.00","1518.00","1670.00","4912.00","1568.00","1442.00","1811.00","4821.00","1714.00","1753.00","1913.00","5380.00","Up is Good"
"LIB02-J","Books Borrowed - Mobile Library","Monthly","Financial Year","2016/2017","17235.00","1665.00","1281.00","1694.00","4640.00","1580.00","1857.00","1551.00","4988.00","1751.00","850.00","1506.00","4107.00","997.00","1393.00","1110.00","3500.00","Up is Good"
"LIB02-J","Books Borrowed - Mobile Library","Monthly","Financial Year","2017/2018","18189.00","1035.00","1836.00","1795.00","4666.00","1379.00","1264.00","1614.00","4257.00","1615.00","1453.00","1419.00","4487.00","1774.00","1501.00","1504.00","4779.00","Up is Good"
"LIB02-J","Books Borrowed - Mobile Library","Monthly","Financial Year","2018/2019","16812.00","1446.00","1794.00","1607.00","4847.00","1077.00","1567.00","1501.00","4145.00","1464.00","1388.00","656.00","3508.00","1744.00","1403.00","1165.00","4312.00","Up is Good"
"LIB02-J","Books Borrowed - Mobile Library","Monthly","Financial Year","2019/2020","13554.00","1261.00","1485.00","1352.00","4098.00","1223.00","1326.00","1175.00","3724.00","1180.00","374.00","737.00","2291.00","1400.00","1059.00","982.00","3441.00","Up is Good"
"LIB02-J","Books Borrowed - Mobile Library","Monthly","Financial Year","2020/2021","5326.00","0.00","0.00","0.00","0.00","336.00","659.00","655.00","1650.00","902.00","701.00","385.00","1988.00","563.00","493.00","632.00","1688.00","Up is Good"
"LIB02-J","Books Borrowed - Mobile Library","Monthly","Financial Year","2021/2022","10732.00","709.00","936.00","958.00","2603.00","925.00","770.00","963.00","2658.00","927.00","970.00","493.00","2390.00","1088.00","903.00","1090.00","3081.00","Up is Good"
"LIB02-J","Books Borrowed - Mobile Library","Monthly","Financial Year","2022/2023","","984.00","1016.00","1004.00","3004.00","830.00","938.00","966.00","2734.00","768.00","931.00","633.00","2332.00","","","","","Up is Good"
"LIB02-K","Books Borrowed - New Earswick Library","Monthly","Financial Year","2014/2015","17448.00","1302.00","1566.00","1743.00","4611.00","1576.00","1615.00","1840.00","5031.00","1722.00","1355.00","900.00","3977.00","1280.00","1115.00","1434.00","3829.00","Up is Good"
"LIB02-K","Books Borrowed - New Earswick Library","Monthly","Financial Year","2015/2016","14631.00","1141.00","1193.00","1211.00","3545.00","1214.00","1002.00","1195.00","3411.00","1389.00","1188.00","952.00","3529.00","1432.00","1268.00","1446.00","4146.00","Up is Good"
"LIB02-K","Books Borrowed - New Earswick Library","Monthly","Financial Year","2016/2017","19951.00","1257.00","1474.00","1280.00","4011.00","1317.00","1932.00","1932.00","5181.00","1759.00","1949.00","1465.00","5173.00","1976.00","1663.00","1947.00","5586.00","Up is Good"
"LIB02-K","Books Borrowed - New Earswick Library","Monthly","Financial Year","2017/2018","20322.00","1528.00","1830.00","1688.00","5046.00","1561.00","1721.00","1701.00","4983.00","1845.00","1812.00","1542.00","5199.00","1790.00","1575.00","1729.00","5094.00","Up is Good"
"LIB02-K","Books Borrowed - New Earswick Library","Monthly","Financial Year","2018/2019","17982.00","1704.00","1109.00","1224.00","4037.00","1518.00","1666.00","1507.00","4691.00","1417.00","1684.00","1115.00","4216.00","1837.00","1410.00","1791.00","5038.00","Up is Good"
"LIB02-K","Books Borrowed - New Earswick Library","Monthly","Financial Year","2019/2020","19537.00","1806.00","1670.00","1546.00","5022.00","1840.00","2016.00","1519.00","5375.00","1679.00","1619.00","1387.00","4685.00","1677.00","1648.00","1130.00","4455.00","Up is Good"
"LIB02-K","Books Borrowed - New Earswick Library","Monthly","Financial Year","2020/2021","2911.00","0.00","0.00","0.00","0.00","6.00","343.00","608.00","957.00","1116.00","327.00","399.00","1842.00","112.00","0.00","0.00","112.00","Up is Good"
"LIB02-K","Books Borrowed - New Earswick Library","Monthly","Financial Year","2021/2022","16282.00","587.00","1072.00","1300.00","2959.00","1420.00","1395.00","1333.00","4148.00","1386.00","1461.00","1315.00","4162.00","1711.00","1497.00","1805.00","5013.00","Up is Good"
"LIB02-K","Books Borrowed - New Earswick Library","Monthly","Financial Year","2022/2023","","1832.00","1824.00","1891.00","5547.00","2156.00","2763.00","2654.00","7573.00","2561.00","2659.00","1983.00","7203.00","","","","","Up is Good"
"LIB02-L","Books Borrowed - Poppleton Library","Monthly","Financial Year","2014/2015","31063.00","2388.00","2600.00","2353.00","7341.00","2559.00","3267.00","2536.00","8362.00","2877.00","2603.00","2026.00","7506.00","3229.00","2251.00","2374.00","7854.00","Up is Good"
"LIB02-L","Books Borrowed - Poppleton Library","Monthly","Financial Year","2015/2016","25677.00","2307.00","2206.00","2051.00","6564.00","2342.00","2114.00","1968.00","6424.00","2039.00","2162.00","1751.00","5952.00","2117.00","2328.00","2292.00","6737.00","Up is Good"
"LIB02-L","Books Borrowed - Poppleton Library","Monthly","Financial Year","2016/2017","28676.00","2414.00","2168.00","2357.00","6939.00","2650.00","2763.00","2350.00","7763.00","2395.00","2283.00","2119.00","6797.00","2485.00","2114.00","2578.00","7177.00","Up is Good"
"LIB02-L","Books Borrowed - Poppleton Library","Monthly","Financial Year","2017/2018","27753.00","2274.00","2218.00","2166.00","6658.00","2657.00","2731.00","2551.00","7939.00","2370.00","2114.00","1714.00","6198.00","2552.00","2114.00","2292.00","6958.00","Up is Good"
"LIB02-L","Books Borrowed - Poppleton Library","Monthly","Financial Year","2018/2019","25809.00","2186.00","2093.00","2068.00","6347.00","2251.00","2602.00","2261.00","7114.00","2166.00","2258.00","1444.00","5868.00","2307.00","1734.00","2439.00","6480.00","Up is Good"
"LIB02-L","Books Borrowed - Poppleton Library","Monthly","Financial Year","2019/2020","23881.00","2138.00","2147.00","1799.00","6084.00","2093.00","2182.00","2172.00","6447.00","2021.00","2082.00","1435.00","5538.00","2184.00","1930.00","1698.00","5812.00","Up is Good"
"LIB02-L","Books Borrowed - Poppleton Library","Monthly","Financial Year","2020/2021","4004.00","0.00","0.00","0.00","0.00","0.00","2.00","1086.00","1088.00","1546.00","509.00","667.00","2722.00","194.00","0.00","0.00","194.00","Up is Good"
"LIB02-L","Books Borrowed - Poppleton Library","Monthly","Financial Year","2021/2022","21255.00","1023.00","1715.00","1712.00","4450.00","2061.00","2010.00","1979.00","6050.00","2093.00","1798.00","1510.00","5401.00","1969.00","1566.00","1819.00","5354.00","Up is Good"
"LIB02-L","Books Borrowed - Poppleton Library","Monthly","Financial Year","2022/2023","","1604.00","1850.00","1802.00","5256.00","2229.00","2093.00","2136.00","6458.00","1975.00","2096.00","1659.00","5730.00","","","","","Up is Good"
"LIB02-M","Books Borrowed - Rowntree Park Reading Cafe","Monthly","Financial Year","2014/2015","14118.00","1050.00","1025.00","1538.00","3613.00","1638.00","1878.00","1351.00","4867.00","1142.00","1015.00","774.00","2931.00","869.00","868.00","970.00","2707.00","Up is Good"
"LIB02-M","Books Borrowed - Rowntree Park Reading Cafe","Monthly","Financial Year","2015/2016","9926.00","871.00","865.00","752.00","2488.00","1065.00","1046.00","968.00","3079.00","890.00","660.00","474.00","2024.00","622.00","783.00","930.00","2335.00","Up is Good"
"LIB02-M","Books Borrowed - Rowntree Park Reading Cafe","Monthly","Financial Year","2016/2017","9935.00","838.00","808.00","765.00","2411.00","979.00","1110.00","977.00","3066.00","888.00","305.00","702.00","1895.00","803.00","890.00","870.00","2563.00","Up is Good"
"LIB02-M","Books Borrowed - Rowntree Park Reading Cafe","Monthly","Financial Year","2017/2018","9050.00","996.00","568.00","508.00","2072.00","580.00","470.00","657.00","1707.00","2041.00","583.00","576.00","3200.00","681.00","691.00","699.00","2071.00","Up is Good"
"LIB02-M","Books Borrowed - Rowntree Park Reading Cafe","Monthly","Financial Year","2018/2019","6571.00","579.00","605.00","647.00","1831.00","670.00","727.00","542.00","1939.00","533.00","530.00","328.00","1391.00","443.00","439.00","528.00","1410.00","Up is Good"
"LIB02-M","Books Borrowed - Rowntree Park Reading Cafe","Monthly","Financial Year","2019/2020","5133.00","538.00","589.00","383.00","1510.00","492.00","562.00","380.00","1434.00","393.00","406.00","328.00","1127.00","364.00","455.00","243.00","1062.00","Up is Good"
"LIB02-M","Books Borrowed - Rowntree Park Reading Cafe","Monthly","Financial Year","2020/2021","502.00","0.00","0.00","0.00","0.00","1.00","0.00","100.00","101.00","263.00","23.00","101.00","387.00","14.00","0.00","0.00","14.00","Up is Good"
"LIB02-M","Books Borrowed - Rowntree Park Reading Cafe","Monthly","Financial Year","2021/2022","3945.00","104.00","148.00","382.00","634.00","359.00","486.00","396.00","1241.00","397.00","375.00","339.00","1111.00","379.00","277.00","303.00","959.00","Up is Good"
