indicator_id,Activity,LibraryName,CollectionFrequency,financialYear,Total,April,May,June,Q1,July,Aug,September,Q2,October,November,December,Q3,January,February,March,Q4,Polarity
LIB02,Books Borrowed,All Libraries,Monthly,2023-03-31,0.0,83411.0,86865.0,80312.0,250588.0,93228.0,96978.0,87208.0,277414.0,93843.0,87472.0,76508.0,257823.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-A,Books Borrowed,Acomb Explore,Monthly,2015-03-31,135082.0,9566.0,10401.0,11169.0,31136.0,14831.0,14708.0,12672.0,42211.0,12510.0,11704.0,8511.0,32725.0,10478.0,8812.0,9720.0,29010.0,Up is Good
LIB02-A,Books Borrowed,Acomb Explore,Monthly,2016-03-31,106081.0,8604.0,8990.0,8260.0,25854.0,11062.0,10041.0,8677.0,29780.0,9595.0,8418.0,6949.0,24962.0,8248.0,9031.0,8206.0,25485.0,Up is Good
LIB02-A,Books Borrowed,Acomb Explore,Monthly,2017-03-31,101417.0,9062.0,8254.0,8255.0,25571.0,9688.0,10033.0,8991.0,28712.0,7816.0,7797.0,6998.0,22611.0,8414.0,7580.0,8529.0,24523.0,Up is Good
LIB02-A,Books Borrowed,Acomb Explore,Monthly,2018-03-31,96494.0,7787.0,8022.0,7593.0,23402.0,9484.0,10167.0,8375.0,28026.0,7945.0,7599.0,6329.0,21873.0,7623.0,7078.0,8492.0,23193.0,Up is Good
LIB02-A,Books Borrowed,Acomb Explore,Monthly,2019-03-31,93294.0,8191.0,7618.0,7350.0,23159.0,8723.0,9359.0,7690.0,25772.0,7883.0,7766.0,6275.0,21924.0,7705.0,7050.0,7684.0,22439.0,Up is Good
LIB02-A,Books Borrowed,Acomb Explore,Monthly,2020-03-31,92134.0,7549.0,7320.0,7042.0,21911.0,9133.0,9609.0,7775.0,26517.0,8151.0,7334.0,6397.0,21882.0,8074.0,7744.0,6006.0,21824.0,Up is Good
LIB02-A,Books Borrowed,Acomb Explore,Monthly,2021-03-31,21481.0,0.0,67.0,0.0,67.0,1398.0,1289.0,3557.0,6244.0,5895.0,2056.0,2231.0,10182.0,1805.0,1631.0,1552.0,4988.0,Up is Good
LIB02-A,Books Borrowed,Acomb Explore,Monthly,2022-03-31,78578.0,3511.0,5323.0,5457.0,14291.0,7178.0,7758.0,7247.0,22183.0,7590.0,7318.0,5754.0,20662.0,7304.0,6696.0,7442.0,21442.0,Up is Good
LIB02-A,Books Borrowed,Acomb Explore,Monthly,2023-03-31,0.0,7466.0,7661.0,6890.0,22017.0,9725.0,10098.0,8034.0,27857.0,8313.0,7491.0,6486.0,22290.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-B,Books Borrowed,Bishopthorpe Library,Monthly,2015-03-31,28166.0,2305.0,2407.0,2336.0,7048.0,2804.0,2650.0,2402.0,7856.0,2536.0,2363.0,1794.0,6693.0,2418.0,1948.0,2203.0,6569.0,Up is Good
LIB02-B,Books Borrowed,Bishopthorpe Library,Monthly,2016-03-31,27326.0,1975.0,2267.0,2200.0,6442.0,2616.0,2740.0,2339.0,7695.0,2326.0,2117.0,1828.0,6271.0,2240.0,2406.0,2272.0,6918.0,Up is Good
LIB02-B,Books Borrowed,Bishopthorpe Library,Monthly,2017-03-31,27025.0,2235.0,2010.0,2066.0,6311.0,2426.0,2405.0,2309.0,7140.0,2300.0,2119.0,1911.0,6330.0,2513.0,2088.0,2643.0,7244.0,Up is Good
LIB02-B,Books Borrowed,Bishopthorpe Library,Monthly,2018-03-31,28025.0,2255.0,2346.0,2349.0,6950.0,2558.0,2505.0,2204.0,7267.0,2581.0,2433.0,1907.0,6921.0,2437.0,2115.0,2335.0,6887.0,Up is Good
LIB02-B,Books Borrowed,Bishopthorpe Library,Monthly,2019-03-31,24971.0,2155.0,2049.0,2102.0,6306.0,2140.0,2396.0,2158.0,6694.0,2227.0,1920.0,1488.0,5635.0,2300.0,1891.0,2145.0,6336.0,Up is Good
LIB02-B,Books Borrowed,Bishopthorpe Library,Monthly,2020-03-31,25392.0,2228.0,2179.0,2010.0,6417.0,2441.0,2598.0,2402.0,7441.0,2124.0,2141.0,1567.0,5832.0,2034.0,2007.0,1661.0,5702.0,Up is Good
LIB02-B,Books Borrowed,Bishopthorpe Library,Monthly,2021-03-31,4812.0,0.0,0.0,0.0,0.0,0.0,9.0,1187.0,1196.0,2009.0,500.0,895.0,3404.0,189.0,16.0,7.0,212.0,Up is Good
LIB02-B,Books Borrowed,Bishopthorpe Library,Monthly,2022-03-31,22926.0,1225.0,1951.0,1872.0,5048.0,2126.0,2262.0,2198.0,6586.0,1757.0,1826.0,1493.0,5076.0,2182.0,1906.0,2128.0,6216.0,Up is Good
LIB02-B,Books Borrowed,Bishopthorpe Library,Monthly,2023-03-31,0.0,1816.0,2121.0,2000.0,5937.0,2274.0,2138.0,2191.0,6603.0,2095.0,2116.0,1486.0,5697.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-C,Books Borrowed,Clifton Explore,Monthly,2015-03-31,29383.0,2073.0,2408.0,2239.0,6720.0,2718.0,2857.0,2638.0,8213.0,2597.0,2584.0,2010.0,7191.0,2597.0,2049.0,2613.0,7259.0,Up is Good
LIB02-C,Books Borrowed,Clifton Explore,Monthly,2016-03-31,43285.0,3355.0,3628.0,3391.0,10374.0,4174.0,4145.0,3778.0,12097.0,3702.0,3335.0,3098.0,10135.0,3224.0,3769.0,3686.0,10679.0,Up is Good
LIB02-C,Books Borrowed,Clifton Explore,Monthly,2017-03-31,42770.0,3736.0,3618.0,3357.0,10711.0,3588.0,4200.0,3148.0,10936.0,3359.0,3553.0,2928.0,9840.0,3933.0,3450.0,3900.0,11283.0,Up is Good
LIB02-C,Books Borrowed,Clifton Explore,Monthly,2018-03-31,45407.0,3998.0,3645.0,3498.0,11141.0,4059.0,4567.0,3618.0,12244.0,4146.0,3521.0,2860.0,10527.0,4034.0,3411.0,4050.0,11495.0,Up is Good
LIB02-C,Books Borrowed,Clifton Explore,Monthly,2019-03-31,44838.0,4011.0,3730.0,3470.0,11211.0,4083.0,4591.0,3658.0,12332.0,4057.0,3923.0,2641.0,10621.0,3970.0,3207.0,3497.0,10674.0,Up is Good
LIB02-C,Books Borrowed,Clifton Explore,Monthly,2020-03-31,41943.0,3611.0,3451.0,3408.0,10470.0,3822.0,4155.0,3293.0,11270.0,3971.0,3392.0,2598.0,9961.0,3961.0,3444.0,2837.0,10242.0,Up is Good
LIB02-C,Books Borrowed,Clifton Explore,Monthly,2021-03-31,9860.0,0.0,83.0,0.0,83.0,1102.0,1002.0,2027.0,4131.0,3107.0,992.0,1202.0,5301.0,298.0,29.0,18.0,345.0,Up is Good
LIB02-C,Books Borrowed,Clifton Explore,Monthly,2022-03-31,37398.0,1947.0,2849.0,3040.0,7836.0,3252.0,3408.0,3478.0,10138.0,3281.0,3490.0,2739.0,9510.0,3229.0,3064.0,3621.0,9914.0,Up is Good
LIB02-C,Books Borrowed,Clifton Explore,Monthly,2023-03-31,0.0,3166.0,3365.0,3121.0,9652.0,3629.0,3972.0,3585.0,11186.0,3633.0,3534.0,2888.0,10055.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-D,Books Borrowed,Copmanthorpe Library,Monthly,2015-03-31,45955.0,3147.0,3343.0,4200.0,10690.0,4714.0,4971.0,4136.0,13821.0,4450.0,3768.0,3033.0,11251.0,3594.0,3214.0,3385.0,10193.0,Up is Good
LIB02-D,Books Borrowed,Copmanthorpe Library,Monthly,2016-03-31,27407.0,2065.0,2425.0,2190.0,6680.0,2832.0,2572.0,2249.0,7653.0,2519.0,2331.0,1719.0,6569.0,2046.0,2246.0,2213.0,6505.0,Up is Good
LIB02-D,Books Borrowed,Copmanthorpe Library,Monthly,2017-03-31,26658.0,2322.0,2175.0,2139.0,6636.0,2484.0,2457.0,2239.0,7180.0,2309.0,2067.0,1839.0,6215.0,2241.0,2042.0,2344.0,6627.0,Up is Good
LIB02-D,Books Borrowed,Copmanthorpe Library,Monthly,2018-03-31,24683.0,1910.0,2108.0,2325.0,6343.0,2516.0,2414.0,2212.0,7142.0,2075.0,1924.0,1532.0,5531.0,1922.0,1629.0,2116.0,5667.0,Up is Good
LIB02-D,Books Borrowed,Copmanthorpe Library,Monthly,2019-03-31,21269.0,1598.0,1697.0,1988.0,5283.0,2181.0,1999.0,1980.0,6160.0,1673.0,1958.0,1212.0,4843.0,1866.0,1460.0,1657.0,4983.0,Up is Good
LIB02-D,Books Borrowed,Copmanthorpe Library,Monthly,2020-03-31,20231.0,1742.0,1578.0,1612.0,4932.0,1851.0,2066.0,1639.0,5556.0,1824.0,1756.0,1339.0,4919.0,1657.0,1692.0,1475.0,4824.0,Up is Good
LIB02-D,Books Borrowed,Copmanthorpe Library,Monthly,2021-03-31,3726.0,0.0,0.0,0.0,0.0,0.0,1.0,938.0,939.0,1420.0,444.0,752.0,2616.0,168.0,0.0,3.0,171.0,Up is Good
LIB02-D,Books Borrowed,Copmanthorpe Library,Monthly,2022-03-31,18334.0,844.0,1459.0,1533.0,3836.0,1791.0,1877.0,1758.0,5426.0,1611.0,1531.0,1136.0,4278.0,1741.0,1307.0,1746.0,4794.0,Up is Good
LIB02-D,Books Borrowed,Copmanthorpe Library,Monthly,2023-03-31,0.0,1491.0,1819.0,1433.0,4743.0,1870.0,1948.0,1535.0,5353.0,1699.0,1535.0,1192.0,4426.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-E,Books Borrowed,Dringhouses Library,Monthly,2015-03-31,31774.0,2138.0,2451.0,2418.0,7007.0,3182.0,3400.0,3111.0,9693.0,2763.0,2520.0,2138.0,7421.0,2755.0,2396.0,2502.0,7653.0,Up is Good
LIB02-E,Books Borrowed,Dringhouses Library,Monthly,2016-03-31,29018.0,2231.0,2328.0,2501.0,7060.0,2807.0,2753.0,2366.0,7926.0,2834.0,2199.0,2110.0,7143.0,2343.0,2270.0,2276.0,6889.0,Up is Good
LIB02-E,Books Borrowed,Dringhouses Library,Monthly,2017-03-31,28105.0,2351.0,2463.0,2275.0,7089.0,2475.0,2844.0,2670.0,7989.0,2566.0,2067.0,1882.0,6515.0,2259.0,1904.0,2349.0,6512.0,Up is Good
LIB02-E,Books Borrowed,Dringhouses Library,Monthly,2018-03-31,27476.0,2015.0,2170.0,2487.0,6672.0,2556.0,2997.0,2548.0,8101.0,2459.0,2165.0,1770.0,6394.0,2191.0,1969.0,2149.0,6309.0,Up is Good
LIB02-E,Books Borrowed,Dringhouses Library,Monthly,2019-03-31,25506.0,2366.0,2141.0,1924.0,6431.0,2557.0,2590.0,2179.0,7326.0,2091.0,2053.0,1522.0,5666.0,2238.0,1886.0,1959.0,6083.0,Up is Good
LIB02-E,Books Borrowed,Dringhouses Library,Monthly,2020-03-31,24028.0,2050.0,1986.0,1823.0,5859.0,2229.0,2653.0,1892.0,6774.0,2050.0,2065.0,1511.0,5626.0,2171.0,1857.0,1741.0,5769.0,Up is Good
LIB02-E,Books Borrowed,Dringhouses Library,Monthly,2021-03-31,3676.0,0.0,0.0,0.0,0.0,0.0,2.0,835.0,837.0,1586.0,431.0,620.0,2637.0,197.0,0.0,5.0,202.0,Up is Good
LIB02-E,Books Borrowed,Dringhouses Library,Monthly,2022-03-31,20396.0,974.0,1557.0,1643.0,4174.0,1679.0,2131.0,1804.0,5614.0,1796.0,1827.0,1275.0,4898.0,1966.0,1617.0,2127.0,5710.0,Up is Good
LIB02-E,Books Borrowed,Dringhouses Library,Monthly,2023-03-31,0.0,1718.0,1879.0,1905.0,5502.0,2004.0,2289.0,2126.0,6419.0,2169.0,1758.0,1404.0,5331.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-F,Books Borrowed,Dunnington Library,Monthly,2015-03-31,17565.0,1397.0,1457.0,1400.0,4254.0,1717.0,1651.0,1505.0,4873.0,1467.0,1394.0,1004.0,3865.0,1423.0,1316.0,1834.0,4573.0,Up is Good
LIB02-F,Books Borrowed,Dunnington Library,Monthly,2016-03-31,21393.0,1778.0,1688.0,1565.0,5031.0,1989.0,1848.0,1813.0,5650.0,1946.0,1847.0,1576.0,5369.0,1752.0,1636.0,1955.0,5343.0,Up is Good
LIB02-F,Books Borrowed,Dunnington Library,Monthly,2017-03-31,21979.0,1787.0,1636.0,1735.0,5158.0,1914.0,1961.0,1734.0,5609.0,1726.0,1790.0,1496.0,5012.0,2180.0,1967.0,2053.0,6200.0,Up is Good
LIB02-F,Books Borrowed,Dunnington Library,Monthly,2018-03-31,21070.0,1807.0,1810.0,1567.0,5184.0,2073.0,1864.0,1697.0,5634.0,1754.0,1659.0,1455.0,4868.0,1885.0,1562.0,1937.0,5384.0,Up is Good
LIB02-F,Books Borrowed,Dunnington Library,Monthly,2019-03-31,17256.0,1655.0,1595.0,1521.0,4771.0,1610.0,1802.0,1289.0,4701.0,1252.0,1435.0,988.0,3675.0,1451.0,1237.0,1421.0,4109.0,Up is Good
LIB02-F,Books Borrowed,Dunnington Library,Monthly,2020-03-31,16626.0,1542.0,1423.0,1431.0,4396.0,1515.0,1861.0,1397.0,4773.0,1410.0,1407.0,1037.0,3854.0,1177.0,1485.0,941.0,3603.0,Up is Good
LIB02-F,Books Borrowed,Dunnington Library,Monthly,2021-03-31,2342.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,579.0,915.0,237.0,509.0,1661.0,100.0,0.0,2.0,102.0,Up is Good
LIB02-F,Books Borrowed,Dunnington Library,Monthly,2022-03-31,12460.0,552.0,922.0,999.0,2473.0,1197.0,1322.0,1053.0,3572.0,1131.0,1036.0,814.0,2981.0,1202.0,1136.0,1096.0,3434.0,Up is Good
LIB02-F,Books Borrowed,Dunnington Library,Monthly,2023-03-31,0.0,1097.0,1077.0,1060.0,3234.0,1009.0,1270.0,1052.0,3331.0,1248.0,1076.0,926.0,3250.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-G,Books Borrowed,Fulford Library,Monthly,2015-03-31,24675.0,1696.0,1770.0,1994.0,5460.0,2416.0,2263.0,2099.0,6778.0,2174.0,2157.0,1533.0,5864.0,2313.0,2212.0,2048.0,6573.0,Up is Good
LIB02-G,Books Borrowed,Fulford Library,Monthly,2016-03-31,22059.0,1719.0,1859.0,1838.0,5416.0,1818.0,1564.0,2004.0,5386.0,2146.0,2029.0,1571.0,5746.0,1885.0,1859.0,1767.0,5511.0,Up is Good
LIB02-G,Books Borrowed,Fulford Library,Monthly,2017-03-31,23332.0,1834.0,1684.0,1845.0,5363.0,1852.0,1691.0,2033.0,5576.0,2044.0,2402.0,1674.0,6120.0,2297.0,1792.0,2184.0,6273.0,Up is Good
LIB02-G,Books Borrowed,Fulford Library,Monthly,2018-03-31,22770.0,1766.0,1863.0,2168.0,5797.0,1866.0,1761.0,1864.0,5491.0,1990.0,1834.0,1538.0,5362.0,1928.0,1967.0,2225.0,6120.0,Up is Good
LIB02-G,Books Borrowed,Fulford Library,Monthly,2019-03-31,23890.0,2038.0,1905.0,2030.0,5973.0,2139.0,1923.0,1994.0,6056.0,2304.0,2439.0,1535.0,6278.0,2020.0,1824.0,1739.0,5583.0,Up is Good
LIB02-G,Books Borrowed,Fulford Library,Monthly,2020-03-31,23114.0,1727.0,1768.0,1757.0,5252.0,1727.0,1736.0,2197.0,5660.0,2279.0,2313.0,1659.0,6251.0,2376.0,1947.0,1628.0,5951.0,Up is Good
LIB02-G,Books Borrowed,Fulford Library,Monthly,2021-03-31,2862.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,696.0,1385.0,166.0,473.0,2024.0,131.0,0.0,11.0,142.0,Up is Good
LIB02-G,Books Borrowed,Fulford Library,Monthly,2022-03-31,18735.0,775.0,1200.0,1401.0,3376.0,1529.0,1340.0,1346.0,4215.0,1780.0,1942.0,1326.0,5048.0,2260.0,1763.0,2073.0,6096.0,Up is Good
LIB02-G,Books Borrowed,Fulford Library,Monthly,2023-03-31,0.0,1894.0,1978.0,1811.0,5683.0,1893.0,1861.0,2005.0,5759.0,2160.0,2159.0,1541.0,5860.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-H,Books Borrowed,Haxby Explore,Monthly,2015-03-31,33507.0,2598.0,2613.0,2771.0,7982.0,3176.0,3432.0,2951.0,9559.0,2936.0,2885.0,2112.0,7933.0,2853.0,2660.0,2520.0,8033.0,Up is Good
LIB02-H,Books Borrowed,Haxby Explore,Monthly,2016-03-31,69879.0,5209.0,5834.0,5695.0,16738.0,6516.0,6424.0,6309.0,19249.0,6196.0,5757.0,4753.0,16706.0,5874.0,5707.0,5605.0,17186.0,Up is Good
LIB02-H,Books Borrowed,Haxby Explore,Monthly,2017-03-31,44628.0,5984.0,5453.0,5616.0,17053.0,5046.0,3263.0,2768.0,11077.0,2896.0,2884.0,2347.0,8127.0,2987.0,2604.0,2780.0,8371.0,Up is Good
LIB02-H,Books Borrowed,Haxby Explore,Monthly,2018-03-31,32578.0,2440.0,2847.0,2273.0,7560.0,3197.0,3216.0,2889.0,9302.0,2936.0,2445.0,2118.0,7499.0,2690.0,2663.0,2864.0,8217.0,Up is Good
LIB02-H,Books Borrowed,Haxby Explore,Monthly,2019-03-31,28716.0,3101.0,2951.0,2682.0,8734.0,2957.0,2574.0,2370.0,7901.0,2629.0,1921.0,1611.0,6161.0,2538.0,1375.0,2007.0,5920.0,Up is Good
LIB02-H,Books Borrowed,Haxby Explore,Monthly,2020-03-31,23173.0,1925.0,1906.0,1999.0,5830.0,2478.0,2815.0,1652.0,6945.0,1978.0,2154.0,1418.0,5550.0,1567.0,1749.0,1532.0,4848.0,Up is Good
LIB02-H,Books Borrowed,Haxby Explore,Monthly,2021-03-31,4413.0,0.0,0.0,0.0,0.0,2.0,52.0,1265.0,1319.0,1535.0,529.0,782.0,2846.0,222.0,0.0,26.0,248.0,Up is Good
LIB02-H,Books Borrowed,Haxby Explore,Monthly,2022-03-31,18491.0,821.0,1437.0,1525.0,3783.0,1856.0,1865.0,1682.0,5403.0,1648.0,1453.0,1269.0,4370.0,1814.0,1445.0,1676.0,4935.0,Up is Good
LIB02-H,Books Borrowed,Haxby Explore,Monthly,2023-03-31,0.0,1591.0,1589.0,264.0,3444.0,543.0,522.0,602.0,1667.0,567.0,549.0,447.0,1563.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-I,Books Borrowed,Huntington Library,Monthly,2015-03-31,73316.0,5906.0,5611.0,5703.0,17220.0,7048.0,7546.0,6659.0,21253.0,6586.0,5904.0,4700.0,17190.0,6264.0,5405.0,5984.0,17653.0,Up is Good
LIB02-I,Books Borrowed,Huntington Library,Monthly,2016-03-31,27774.0,2519.0,2480.0,2281.0,7280.0,2604.0,2684.0,2209.0,7497.0,2376.0,2265.0,1788.0,6429.0,2135.0,2123.0,2310.0,6568.0,Up is Good
LIB02-I,Books Borrowed,Huntington Library,Monthly,2017-03-31,27320.0,2244.0,1957.0,2016.0,6217.0,2402.0,2554.0,2530.0,7486.0,2123.0,2247.0,1999.0,6369.0,2640.0,2174.0,2434.0,7248.0,Up is Good
LIB02-I,Books Borrowed,Huntington Library,Monthly,2018-03-31,28018.0,2240.0,2301.0,2572.0,7113.0,2490.0,2634.0,2461.0,7585.0,2284.0,2365.0,1832.0,6481.0,2483.0,1945.0,2411.0,6839.0,Up is Good
LIB02-I,Books Borrowed,Huntington Library,Monthly,2019-03-31,21792.0,1940.0,1853.0,1974.0,5767.0,2040.0,2166.0,1734.0,5940.0,1765.0,1674.0,1230.0,4669.0,1982.0,1566.0,1868.0,5416.0,Up is Good
LIB02-I,Books Borrowed,Huntington Library,Monthly,2020-03-31,23497.0,1958.0,1949.0,1832.0,5739.0,2048.0,2276.0,1973.0,6297.0,2111.0,2150.0,1418.0,5679.0,2286.0,1939.0,1557.0,5782.0,Up is Good
LIB02-I,Books Borrowed,Huntington Library,Monthly,2021-03-31,3989.0,0.0,0.0,0.0,0.0,0.0,11.0,956.0,967.0,1509.0,457.0,749.0,2715.0,306.0,0.0,1.0,307.0,Up is Good
LIB02-I,Books Borrowed,Huntington Library,Monthly,2022-03-31,19559.0,960.0,1439.0,1567.0,3966.0,2013.0,1861.0,1574.0,5448.0,1790.0,1919.0,1432.0,5141.0,1776.0,1426.0,1802.0,5004.0,Up is Good
LIB02-I,Books Borrowed,Huntington Library,Monthly,2023-03-31,0.0,1617.0,1761.0,1434.0,4812.0,1869.0,2050.0,1878.0,5797.0,1777.0,1666.0,1180.0,4623.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-J,Books Borrowed,Mobile Library,Monthly,2015-03-31,21861.0,1953.0,1832.0,1522.0,5307.0,1984.0,1671.0,2037.0,5692.0,2081.0,1556.0,1698.0,5335.0,1873.0,1679.0,1975.0,5527.0,Up is Good
LIB02-J,Books Borrowed,Mobile Library,Monthly,2016-03-31,20233.0,1676.0,1660.0,1784.0,5120.0,1724.0,1518.0,1670.0,4912.0,1568.0,1442.0,1811.0,4821.0,1714.0,1753.0,1913.0,5380.0,Up is Good
LIB02-J,Books Borrowed,Mobile Library,Monthly,2017-03-31,17235.0,1665.0,1281.0,1694.0,4640.0,1580.0,1857.0,1551.0,4988.0,1751.0,850.0,1506.0,4107.0,997.0,1393.0,1110.0,3500.0,Up is Good
LIB02-J,Books Borrowed,Mobile Library,Monthly,2018-03-31,18189.0,1035.0,1836.0,1795.0,4666.0,1379.0,1264.0,1614.0,4257.0,1615.0,1453.0,1419.0,4487.0,1774.0,1501.0,1504.0,4779.0,Up is Good
LIB02-J,Books Borrowed,Mobile Library,Monthly,2019-03-31,16812.0,1446.0,1794.0,1607.0,4847.0,1077.0,1567.0,1501.0,4145.0,1464.0,1388.0,656.0,3508.0,1744.0,1403.0,1165.0,4312.0,Up is Good
LIB02-J,Books Borrowed,Mobile Library,Monthly,2020-03-31,13554.0,1261.0,1485.0,1352.0,4098.0,1223.0,1326.0,1175.0,3724.0,1180.0,374.0,737.0,2291.0,1400.0,1059.0,982.0,3441.0,Up is Good
LIB02-J,Books Borrowed,Mobile Library,Monthly,2021-03-31,5326.0,0.0,0.0,0.0,0.0,336.0,659.0,655.0,1650.0,902.0,701.0,385.0,1988.0,563.0,493.0,632.0,1688.0,Up is Good
LIB02-J,Books Borrowed,Mobile Library,Monthly,2022-03-31,10732.0,709.0,936.0,958.0,2603.0,925.0,770.0,963.0,2658.0,927.0,970.0,493.0,2390.0,1088.0,903.0,1090.0,3081.0,Up is Good
LIB02-J,Books Borrowed,Mobile Library,Monthly,2023-03-31,0.0,984.0,1016.0,1004.0,3004.0,830.0,938.0,966.0,2734.0,768.0,931.0,633.0,2332.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-K,Books Borrowed,New Earswick Library,Monthly,2015-03-31,17448.0,1302.0,1566.0,1743.0,4611.0,1576.0,1615.0,1840.0,5031.0,1722.0,1355.0,900.0,3977.0,1280.0,1115.0,1434.0,3829.0,Up is Good
LIB02-K,Books Borrowed,New Earswick Library,Monthly,2016-03-31,14631.0,1141.0,1193.0,1211.0,3545.0,1214.0,1002.0,1195.0,3411.0,1389.0,1188.0,952.0,3529.0,1432.0,1268.0,1446.0,4146.0,Up is Good
LIB02-K,Books Borrowed,New Earswick Library,Monthly,2017-03-31,19951.0,1257.0,1474.0,1280.0,4011.0,1317.0,1932.0,1932.0,5181.0,1759.0,1949.0,1465.0,5173.0,1976.0,1663.0,1947.0,5586.0,Up is Good
LIB02-K,Books Borrowed,New Earswick Library,Monthly,2018-03-31,20322.0,1528.0,1830.0,1688.0,5046.0,1561.0,1721.0,1701.0,4983.0,1845.0,1812.0,1542.0,5199.0,1790.0,1575.0,1729.0,5094.0,Up is Good
LIB02-K,Books Borrowed,New Earswick Library,Monthly,2019-03-31,17982.0,1704.0,1109.0,1224.0,4037.0,1518.0,1666.0,1507.0,4691.0,1417.0,1684.0,1115.0,4216.0,1837.0,1410.0,1791.0,5038.0,Up is Good
LIB02-K,Books Borrowed,New Earswick Library,Monthly,2020-03-31,19537.0,1806.0,1670.0,1546.0,5022.0,1840.0,2016.0,1519.0,5375.0,1679.0,1619.0,1387.0,4685.0,1677.0,1648.0,1130.0,4455.0,Up is Good
LIB02-K,Books Borrowed,New Earswick Library,Monthly,2021-03-31,2911.0,0.0,0.0,0.0,0.0,6.0,343.0,608.0,957.0,1116.0,327.0,399.0,1842.0,112.0,0.0,0.0,112.0,Up is Good
LIB02-K,Books Borrowed,New Earswick Library,Monthly,2022-03-31,16282.0,587.0,1072.0,1300.0,2959.0,1420.0,1395.0,1333.0,4148.0,1386.0,1461.0,1315.0,4162.0,1711.0,1497.0,1805.0,5013.0,Up is Good
LIB02-K,Books Borrowed,New Earswick Library,Monthly,2023-03-31,0.0,1832.0,1824.0,1891.0,5547.0,2156.0,2763.0,2654.0,7573.0,2561.0,2659.0,1983.0,7203.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-L,Books Borrowed,Poppleton Library,Monthly,2015-03-31,31063.0,2388.0,2600.0,2353.0,7341.0,2559.0,3267.0,2536.0,8362.0,2877.0,2603.0,2026.0,7506.0,3229.0,2251.0,2374.0,7854.0,Up is Good
LIB02-L,Books Borrowed,Poppleton Library,Monthly,2016-03-31,25677.0,2307.0,2206.0,2051.0,6564.0,2342.0,2114.0,1968.0,6424.0,2039.0,2162.0,1751.0,5952.0,2117.0,2328.0,2292.0,6737.0,Up is Good
LIB02-L,Books Borrowed,Poppleton Library,Monthly,2017-03-31,28676.0,2414.0,2168.0,2357.0,6939.0,2650.0,2763.0,2350.0,7763.0,2395.0,2283.0,2119.0,6797.0,2485.0,2114.0,2578.0,7177.0,Up is Good
LIB02-L,Books Borrowed,Poppleton Library,Monthly,2018-03-31,27753.0,2274.0,2218.0,2166.0,6658.0,2657.0,2731.0,2551.0,7939.0,2370.0,2114.0,1714.0,6198.0,2552.0,2114.0,2292.0,6958.0,Up is Good
LIB02-L,Books Borrowed,Poppleton Library,Monthly,2019-03-31,25809.0,2186.0,2093.0,2068.0,6347.0,2251.0,2602.0,2261.0,7114.0,2166.0,2258.0,1444.0,5868.0,2307.0,1734.0,2439.0,6480.0,Up is Good
LIB02-L,Books Borrowed,Poppleton Library,Monthly,2020-03-31,23881.0,2138.0,2147.0,1799.0,6084.0,2093.0,2182.0,2172.0,6447.0,2021.0,2082.0,1435.0,5538.0,2184.0,1930.0,1698.0,5812.0,Up is Good
LIB02-L,Books Borrowed,Poppleton Library,Monthly,2021-03-31,4004.0,0.0,0.0,0.0,0.0,0.0,2.0,1086.0,1088.0,1546.0,509.0,667.0,2722.0,194.0,0.0,0.0,194.0,Up is Good
LIB02-L,Books Borrowed,Poppleton Library,Monthly,2022-03-31,21255.0,1023.0,1715.0,1712.0,4450.0,2061.0,2010.0,1979.0,6050.0,2093.0,1798.0,1510.0,5401.0,1969.0,1566.0,1819.0,5354.0,Up is Good
LIB02-L,Books Borrowed,Poppleton Library,Monthly,2023-03-31,0.0,1604.0,1850.0,1802.0,5256.0,2229.0,2093.0,2136.0,6458.0,1975.0,2096.0,1659.0,5730.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-M,Books Borrowed,Rowntree Park Reading Cafe,Monthly,2015-03-31,14118.0,1050.0,1025.0,1538.0,3613.0,1638.0,1878.0,1351.0,4867.0,1142.0,1015.0,774.0,2931.0,869.0,868.0,970.0,2707.0,Up is Good
LIB02-M,Books Borrowed,Rowntree Park Reading Cafe,Monthly,2016-03-31,9926.0,871.0,865.0,752.0,2488.0,1065.0,1046.0,968.0,3079.0,890.0,660.0,474.0,2024.0,622.0,783.0,930.0,2335.0,Up is Good
LIB02-M,Books Borrowed,Rowntree Park Reading Cafe,Monthly,2017-03-31,9935.0,838.0,808.0,765.0,2411.0,979.0,1110.0,977.0,3066.0,888.0,305.0,702.0,1895.0,803.0,890.0,870.0,2563.0,Up is Good
